Results of consistencyLeiden on graphs generated using TestCreationDestruction
n_graphs, step_size, k_gen, density, seed, k_cluster, modularity, consistency, iterations
32, 2, 7, 0.5, 0, 0, 0.3548216250447119, 0.7551673228346456, 2
32, 2, 7, 0.5, 0, 0, 0.34410688048419813, 0.7610410845821691, 1
32, 2, 7, 0.5, 0, 0, 0.357346551248303, 0.7536830073660147, 3
32, 2, 7, 0.5, 0, 0, 0.3583000558238565, 0.753730632461265, 4
32, 2, 7, 0.5, 1, 0, 0.3375119215971621, 0.7714828867157736, 1
32, 2, 7, 0.5, 1, 0, 0.3506618595898934, 0.7699231648463297, 2
32, 2, 7, 0.5, 0, 0, 0.3587198545220241, 0.7540957581915166, 5
32, 2, 7, 0.5, 1, 0, 0.35260057176003373, 0.7688912877825755, 3
32, 2, 7, 0.5, 1, 0, 0.3535170139624701, 0.7693318199136399, 4
32, 2, 7, 0.5, 1, 0, 0.3544745784978961, 0.7675895351790704, 5
32, 2, 7, 0.5, 2, 0, 0.3418120250682199, 0.75995364490729, 1
32, 2, 7, 0.5, 2, 0, 0.353490395609631, 0.7606561150622302, 2
32, 2, 7, 0.5, 2, 0, 0.3564107539614767, 0.7590090805181612, 4
32, 2, 7, 0.5, 2, 0, 0.35550949569478874, 0.7585566421132843, 3
32, 2, 7, 0.5, 0, 0.035673993347252395, 0.34395468335897655, 0.777940055880112, 1
32, 2, 7, 0.5, 2, 0, 0.3572096746351542, 0.7553657607315215, 5
32, 2, 7, 0.5, 0, 0.035673993347252395, 0.356219595959061, 0.7759358331216666, 2
32, 2, 7, 0.5, 0, 0.035673993347252395, 0.3582647259257627, 0.7734037655575313, 3
32, 2, 7, 0.5, 0, 0.035673993347252395, 0.36054185151987583, 0.7738562039624077, 5
32, 2, 7, 0.5, 0, 0.035673993347252395, 0.35965923333404853, 0.7736339535179071, 4
32, 2, 7, 0.5, 1, 0.035673993347252395, 0.3498634440318109, 0.7717051371602743, 2
32, 2, 7, 0.5, 1, 0.035673993347252395, 0.33827974272807027, 0.7761303022606045, 1
32, 2, 7, 0.5, 1, 0.035673993347252395, 0.35139069724761085, 0.7700541338582677, 3
32, 2, 7, 0.5, 1, 0.035673993347252395, 0.3528670642508967, 0.7682523177546356, 4
32, 2, 7, 0.5, 2, 0.035673993347252395, 0.3423124585052496, 0.77616998983998, 1
32, 2, 7, 0.5, 1, 0.035673993347252395, 0.3541124129947314, 0.7672839408178818, 5
32, 2, 7, 0.5, 2, 0.035673993347252395, 0.3515722096229582, 0.7719194500889001, 2
32, 2, 7, 0.5, 2, 0.035673993347252395, 0.353552673054858, 0.7675974726949453, 3
32, 2, 7, 0.5, 2, 0.035673993347252395, 0.3548611956308682, 0.7646447167894336, 4
32, 2, 7, 0.5, 0, 0.049787068367863944, 0.3417695932047004, 0.7784123380746762, 1
32, 2, 7, 0.5, 2, 0.035673993347252395, 0.3560043774657228, 0.7651011239522482, 5
32, 2, 7, 0.5, 0, 0.049787068367863944, 0.35417068138069474, 0.7750825501651002, 2
32, 2, 7, 0.5, 0, 0.049787068367863944, 0.35657243059459093, 0.7731061087122174, 3
32, 2, 7, 0.5, 0, 0.049787068367863944, 0.3582897203931859, 0.7716773558547118, 4
32, 2, 7, 0.5, 0, 0.049787068367863944, 0.3590475705264786, 0.7721456692913387, 5
32, 2, 7, 0.5, 1, 0.049787068367863944, 0.33716836648426274, 0.7825596901193803, 1
32, 2, 7, 0.5, 1, 0.049787068367863944, 0.3484559655406415, 0.7828533782067564, 2
32, 2, 7, 0.5, 1, 0.049787068367863944, 0.35135522325178226, 0.7803927482854963, 4
32, 2, 7, 0.5, 1, 0.049787068367863944, 0.3503236017557767, 0.7822025019050038, 3
32, 2, 7, 0.5, 2, 0.049787068367863944, 0.341844408411976, 0.7746380492760984, 1
32, 2, 7, 0.5, 2, 0.049787068367863944, 0.3519470360221265, 0.7733839217678435, 2
32, 2, 7, 0.5, 1, 0.049787068367863944, 0.3520605815433349, 0.7800593726187453, 5
32, 2, 7, 0.5, 2, 0.049787068367863944, 0.3539711976230052, 0.7729910147320294, 3
32, 2, 7, 0.5, 2, 0.049787068367863944, 0.35515790019775767, 0.7718043561087123, 4
32, 2, 7, 0.5, 0, 0.06948345122280154, 0.3418643543904716, 0.7878540132080264, 1
32, 2, 7, 0.5, 2, 0.049787068367863944, 0.35607677779954866, 0.7713439801879605, 5
32, 2, 7, 0.5, 0, 0.06948345122280154, 0.3544249256827093, 0.7849369761239524, 2
32, 2, 7, 0.5, 0, 0.06948345122280154, 0.3568423609361284, 0.7822779083058166, 3
32, 2, 7, 0.5, 0, 0.06948345122280154, 0.3584886152907309, 0.7814285941071882, 4
32, 2, 7, 0.5, 1, 0.06948345122280154, 0.3366404198312893, 0.7971686880873762, 1
32, 2, 7, 0.5, 0, 0.06948345122280154, 0.35935725427524706, 0.7818770637541277, 5
32, 2, 7, 0.5, 1, 0.06948345122280154, 0.3492803337595737, 0.7909536131572261, 3
32, 2, 7, 0.5, 1, 0.06948345122280154, 0.34708660054446167, 0.7927871793243588, 2
32, 2, 7, 0.5, 1, 0.06948345122280154, 0.35218286652566394, 0.7904733934467869, 5
32, 2, 7, 0.5, 1, 0.06948345122280154, 0.3508289305602745, 0.790282893065786, 4
32, 2, 7, 0.5, 2, 0.06948345122280154, 0.34054895912626676, 0.788612045974092, 1
32, 2, 7, 0.5, 2, 0.06948345122280154, 0.352683530397019, 0.7834685356870713, 2
32, 2, 7, 0.5, 2, 0.06948345122280154, 0.35437265867113754, 0.7818929387858776, 3
32, 2, 7, 0.5, 2, 0.06948345122280154, 0.35549915104671326, 0.7816310007620016, 4
32, 2, 7, 0.5, 2, 0.06948345122280154, 0.3560145199024364, 0.7806983426466857, 5
32, 2, 7, 0.5, 0, 0.09697196786440505, 0.3402535074465927, 0.796406686563373, 1
