Results of consistencyLeiden2 on graphs generated using EUCore
n_graphs, step_size, k_gen, density, seed, k_cluster, modularity, consistency, iterations
48, 1, 7, 0.5, 1, 0.1353352832366127, 0.7308289779706918, 0.9791776801776902, 1
48, 1, 7, 0.5, 2, 0.26359713811572677, 0.725738844353363, 0.9811636297852239, 1
48, 1, 7, 0.5, 1, 0.513417119032592, 0.7244591584914551, 0.9845425582166654, 1
48, 1, 7, 0.5, 1, 0.18887560283756183, 0.7309940931513971, 0.9798771846953236, 1
48, 1, 7, 0.5, 1, 0.36787944117144233, 0.7281337981949824, 0.9834209389039087, 1
48, 1, 7, 0.5, 1, 0.26359713811572677, 0.7300341373892406, 0.9805807093538629, 1
48, 1, 7, 0.5, 0, 0.7165313105737893, 0.7138243440481808, 0.9869486125488698, 1
48, 1, 7, 0.5, 1, 0.09697196786440505, 0.7308157754319934, 0.9778148524105768, 1
48, 1, 7, 0.5, 2, 0.36787944117144233, 0.720910485733496, 0.9835254625674631, 1
48, 1, 7, 0.5, 2, 0.513417119032592, 0.7184678925766544, 0.9845144172303237, 1
48, 1, 7, 0.5, 2, 0.18887560283756183, 0.7248215625285312, 0.9796882380727443, 1
48, 1, 7, 0.5, 0, 0.18887560283756183, 0.7291936935156782, 0.9787113438326014, 1
48, 1, 7, 0.5, 0, 0.36787944117144233, 0.7257969674094699, 0.9830510859405621, 1
48, 1, 7, 0.5, 0, 0.1353352832366127, 0.7289798683410051, 0.978027919878592, 1
48, 1, 7, 0.5, 0, 0.513417119032592, 0.7198595238960604, 0.9841546146192427, 1
48, 1, 7, 0.5, 1, 0.7165313105737893, 0.7176754117024761, 0.9866330314877536, 1
48, 1, 7, 0.5, 2, 0.09697196786440505, 0.7257549518145572, 0.9778630941014482, 1
48, 1, 7, 0.5, 0, 0.26359713811572677, 0.7273773121233568, 0.9807013135810412, 1
48, 1, 7, 0.5, 2, 0.1353352832366127, 0.7257206673304868, 0.9785022965054926, 1
48, 1, 7, 0.5, 1, 0.1353352832366127, 0.7301628479834893, 0.979531452577413, 2
48, 1, 7, 0.5, 1, 0.18887560283756183, 0.7289967492346238, 0.9796399963818729, 2
48, 1, 7, 0.5, 1, 0.513417119032592, 0.7200201372825266, 0.9870692167760482, 2
48, 1, 7, 0.5, 2, 0.26359713811572677, 0.7244284606352599, 0.9828078674157527, 2
48, 1, 7, 0.5, 0, 0.513417119032592, 0.7191932436275282, 0.987270223821345, 2
48, 1, 7, 0.5, 2, 0.36787944117144233, 0.7194715943829717, 0.9854310093568779, 2
48, 1, 7, 0.5, 0, 0.36787944117144233, 0.7241487959711211, 0.9852621634388286, 2
48, 1, 7, 0.5, 1, 0.36787944117144233, 0.7259281962434496, 0.985495331611373, 2
48, 1, 7, 0.5, 0, 0.18887560283756183, 0.728528389104259, 0.979836983286264, 2
48, 1, 7, 0.5, 1, 0.26359713811572677, 0.72861050810992, 0.9831294786882281, 2
48, 1, 7, 0.5, 0, 0.26359713811572677, 0.7254352236585856, 0.9828842500929658, 2
48, 1, 7, 0.5, 0, 0.1353352832366127, 0.7288684848227861, 0.9785585784781758, 2
48, 1, 7, 0.5, 2, 0.18887560283756183, 0.7250498515620064, 0.980303319631353, 2
48, 1, 7, 0.5, 2, 0.513417119032592, 0.7159893898623718, 0.9869445924079638, 2
48, 1, 7, 0.5, 1, 0.09697196786440505, 0.7309177455942678, 0.9781887255148292, 2
48, 1, 7, 0.5, 2, 0.09697196786440505, 0.7261522327492046, 0.9780801817103688, 2
48, 1, 7, 0.5, 1, 0.7165313105737893, 0.7142310538627532, 0.9889848139177281, 2
48, 1, 7, 0.5, 0, 0.7165313105737893, 0.7116877220328605, 0.9892019015266486, 2
48, 1, 7, 0.5, 2, 0.1353352832366127, 0.7258544097920957, 0.9788962703142746, 2
48, 1, 7, 0.5, 1, 0.1353352832366127, 0.7301628479834893, 0.979531452577413, 3
48, 1, 7, 0.5, 1, 0.513417119032592, 0.7199263686269824, 0.9871094181851076, 3
48, 1, 7, 0.5, 1, 0.18887560283756183, 0.7289967492346238, 0.9796399963818729, 3
48, 1, 7, 0.5, 0, 0.513417119032592, 0.7191100601671714, 0.9876481170665035, 3
48, 1, 7, 0.5, 2, 0.36787944117144233, 0.7194943784169278, 0.9855837747113035, 3
48, 1, 7, 0.5, 0, 0.26359713811572677, 0.7253247466504292, 0.9829767133338023, 3
48, 1, 7, 0.5, 2, 0.18887560283756183, 0.7251539867916227, 0.9804802058312143, 3
48, 1, 7, 0.5, 2, 0.26359713811572677, 0.7236540849328396, 0.9825425381159608, 3
48, 1, 7, 0.5, 0, 0.36787944117144233, 0.7241487959711211, 0.9852621634388286, 3
48, 1, 7, 0.5, 1, 0.09697196786440505, 0.7309177455942678, 0.9781887255148292, 3
48, 1, 7, 0.5, 1, 0.36787944117144233, 0.7243994716962422, 0.985173720338898, 3
48, 1, 7, 0.5, 1, 0.7165313105737893, 0.7141475100895055, 0.9890451160313172, 3
48, 1, 7, 0.5, 2, 0.513417119032592, 0.7163909393710642, 0.9870089146624588, 3
48, 1, 7, 0.5, 1, 0.26359713811572677, 0.7268247432429432, 0.982727464597634, 3
48, 1, 7, 0.5, 2, 0.09697196786440505, 0.7253778570467841, 0.9781043025558047, 3
48, 1, 7, 0.5, 0, 0.1353352832366127, 0.7278060600114639, 0.9791133579231952, 3
48, 1, 7, 0.5, 0, 0.18887560283756183, 0.7284729491137542, 0.9800299500497491, 3
48, 1, 7, 0.5, 2, 0.1353352832366127, 0.7258544097920957, 0.9788962703142746, 3
48, 1, 7, 0.5, 0, 0.7165313105737893, 0.7113937567512211, 0.9895878350536185, 3
48, 1, 7, 0.5, 1, 0.1353352832366127, 0.7293469557507017, 0.979193760741314, 4
48, 1, 7, 0.5, 1, 0.18887560283756183, 0.7282351344928139, 0.9797927617362987, 4
48, 1, 7, 0.5, 1, 0.513417119032592, 0.7199263686269824, 0.9871094181851076, 4
48, 1, 7, 0.5, 0, 0.513417119032592, 0.7193648079948164, 0.9879255067890134, 4
48, 1, 7, 0.5, 2, 0.18887560283756183, 0.7250985468011177, 0.9806731725946994, 4
48, 1, 7, 0.5, 0, 0.26359713811572677, 0.7253247466504292, 0.9829767133338023, 4
48, 1, 7, 0.5, 2, 0.36787944117144233, 0.7181381571382172, 0.9856882983748577, 4
48, 1, 7, 0.5, 1, 0.09697196786440505, 0.7294374116126022, 0.97763394606981, 4
48, 1, 7, 0.5, 1, 0.7165313105737893, 0.7141475100895055, 0.9890451160313172, 4
48, 1, 7, 0.5, 1, 0.36787944117144233, 0.7243994716962422, 0.985173720338898, 4
48, 1, 7, 0.5, 2, 0.26359713811572677, 0.7240458738798233, 0.9825907798068321, 4
48, 1, 7, 0.5, 2, 0.513417119032592, 0.7164273363024226, 0.9872822842440628, 4
48, 1, 7, 0.5, 0, 0.36787944117144233, 0.7232434335305712, 0.9854631704841255, 4
48, 1, 7, 0.5, 1, 0.26359713811572677, 0.7268247432429432, 0.982727464597634, 4
48, 1, 7, 0.5, 0, 0.18887560283756183, 0.7284451653286714, 0.9801987959677986, 4
48, 1, 7, 0.5, 2, 0.09697196786440505, 0.7253778570467841, 0.9781043025558047, 4
48, 1, 7, 0.5, 2, 5.29449005047003, 0.6234027055495989, 0.9950532166152425, 1
48, 1, 7, 0.5, 0, 0.7165313105737893, 0.7117361683992994, 0.9896481371672077, 4
48, 1, 7, 0.5, 0, 0.1353352832366127, 0.7278060600114639, 0.9791133579231952, 4
48, 1, 7, 0.5, 2, 0.1353352832366127, 0.7258544097920957, 0.9788962703142746, 4
48, 1, 7, 0.5, 2, 0, 0.7263057842065108, 0.9771555493020032, 1
48, 1, 7, 0.5, 1, 0.1353352832366127, 0.7293469557507017, 0.979193760741314, 5
48, 1, 7, 0.5, 1, 0.513417119032592, 0.7189668460399132, 0.9874189690348649, 5
