Results of consistencyLeiden4 on graphs generated using MergingSplitting
n_graphs, step_size, k_gen, density, seed, k_cluster, modularity, consistency, iterations
32, 2, 7, 0.5, 0, 0, 0.3193109655351648, 0.7449477711455423, 1
32, 2, 7, 0.5, 0, 0, 0.33481157997026284, 0.7382842265684534, 2
32, 2, 7, 0.5, 1, 0, 0.31333918491688395, 0.7550284163068326, 1
32, 2, 7, 0.5, 2, 0, 0.31318794239769027, 0.750746126492253, 1
32, 2, 7, 0.5, 0, 0, 0.33868277535178476, 0.737589693929388, 3
32, 2, 7, 0.5, 1, 0, 0.32892374562814264, 0.7498293434086868, 2
32, 2, 7, 0.5, 2, 0, 0.3300511800411354, 0.7503333756667513, 2
32, 2, 7, 0.5, 0, 0, 0.33999238493096057, 0.7377286004572011, 4
32, 2, 7, 0.5, 1, 0, 0.3321374639797912, 0.7493411861823723, 3
32, 2, 7, 0.5, 2, 0, 0.3346184280086495, 0.7533893192786386, 3
32, 2, 7, 0.5, 0, 0, 0.34060772547023666, 0.7359744094488189, 5
32, 2, 7, 0.5, 1, 0, 0.3337351597264079, 0.746360648971298, 4
32, 2, 7, 0.5, 2, 0, 0.3361303707158143, 0.7510795021590043, 4
32, 2, 7, 0.5, 0, 0, 0.34157820274971257, 0.7351806578613158, 6
32, 2, 7, 0.5, 1, 0, 0.33490787206591516, 0.7479799022098044, 5
32, 2, 7, 0.5, 2, 0, 0.33697051015109397, 0.7488371539243076, 5
32, 2, 7, 0.5, 0, 0, 0.3421879708070678, 0.7342956248412498, 7
32, 2, 7, 0.5, 1, 0, 0.33553290676794884, 0.7468805562611126, 6
32, 2, 7, 0.5, 2, 0, 0.33775767435644155, 0.7489959042418086, 6
32, 2, 7, 0.5, 0, 0, 0.34255012349670233, 0.7354306896113793, 8
32, 2, 7, 0.5, 1, 0, 0.33612870609790463, 0.7460153670307341, 7
32, 2, 7, 0.5, 2, 0, 0.3389435089021173, 0.7498214058928119, 7
32, 2, 7, 0.5, 1, 0, 0.3368562106602905, 0.7456224599949202, 8
32, 2, 7, 0.5, 2, 0, 0.33962556376972003, 0.7471782131064263, 8
32, 2, 7, 0.5, 1, 0.035673993347252395, 0.3198251739335849, 0.7681054737109473, 1
32, 2, 7, 0.5, 0, 0.035673993347252395, 0.32539629485424504, 0.768657131064262, 1
32, 2, 7, 0.5, 1, 2.718281828459045, 0.19447419710884592, 0.9684483743967489, 1
32, 2, 7, 0.5, 1, 1.9477340410546757, 0.2212137620982813, 0.9574072898145795, 1
32, 2, 7, 0.5, 1, 0.049787068367863944, 0.31822698355882134, 0.7813770002540006, 1
32, 2, 7, 0.5, 0, 0.513417119032592, 0.2958538386021915, 0.8884699644399288, 1
32, 2, 7, 0.5, 2, 1.0, 0.26299226604458126, 0.9273915735331467, 1
32, 2, 7, 0.5, 1, 0.513417119032592, 0.29076185750208, 0.8915457518415038, 1
32, 2, 7, 0.5, 2, 0.7165313105737893, 0.27804832758851816, 0.910226695453391, 1
32, 2, 7, 0.5, 1, 1.3956124250860895, 0.24313177825324345, 0.9444413576327151, 1
32, 2, 7, 0.5, 0, 2.718281828459045, 0.19550150158337007, 0.9681110299720601, 1
32, 2, 7, 0.5, 0, 0.7165313105737893, 0.28258337764526786, 0.910996634493269, 1
32, 2, 7, 0.5, 0, 1.0, 0.2688484751759838, 0.9261533210566422, 1
32, 2, 7, 0.5, 1, 0.7165313105737893, 0.27706520955982594, 0.9122229806959614, 1
32, 2, 7, 0.5, 2, 0.049787068367863944, 0.3211245013524019, 0.7729791084582168, 1
32, 2, 7, 0.5, 0, 1.3956124250860895, 0.24847822142458298, 0.9433578867157733, 1
32, 2, 7, 0.5, 1, 1.0, 0.2617809422686497, 0.9287369824739647, 1
32, 2, 7, 0.5, 0, 0.06948345122280154, 0.3258282011056864, 0.773979235458471, 1
32, 2, 7, 0.5, 0, 1.9477340410546757, 0.2256741787630645, 0.9560142557785114, 1
32, 2, 7, 0.5, 2, 1.3956124250860895, 0.24363387022922728, 0.9436634810769619, 1
32, 2, 7, 0.5, 0, 0.049787068367863944, 0.32635073901463063, 0.7726338265176531, 1
32, 2, 7, 0.5, 2, 1.9477340410546757, 0.22135011357079795, 0.9571215392430784, 1
32, 2, 7, 0.5, 2, 2.718281828459045, 0.19557532650502077, 0.9676943103886209, 1
32, 2, 7, 0.5, 1, 0.06948345122280154, 0.31838682034798527, 0.7792616522733046, 1
32, 2, 7, 0.5, 1, 0.1353352832366127, 0.31557191999078704, 0.8139446278892557, 1
32, 2, 7, 0.5, 2, 0.035673993347252395, 0.3215143320107604, 0.7673275971551945, 1
32, 2, 7, 0.5, 2, 0.513417119032592, 0.2908651693530825, 0.8902122491744985, 1
32, 2, 7, 0.5, 2, 0.06948345122280154, 0.31944730920810116, 0.7802617792735586, 1
32, 2, 7, 0.5, 0, 0.36787944117144233, 0.3043169916536638, 0.868507112014224, 1
32, 2, 7, 0.5, 1, 0.09697196786440505, 0.31710102182828337, 0.7980100647701295, 1
32, 2, 7, 0.5, 0, 0.26359713811572677, 0.31357468677868233, 0.845242252984506, 1
32, 2, 7, 0.5, 2, 0.26359713811572677, 0.3087250250527155, 0.8437380937261875, 1
32, 2, 7, 0.5, 0, 0.09697196786440505, 0.3247055116715666, 0.793013398526797, 1
32, 2, 7, 0.5, 1, 0.18887560283756183, 0.3129132426131083, 0.8335621983743968, 1
32, 2, 7, 0.5, 1, 0.26359713811572677, 0.3083271325461744, 0.8473972885445771, 1
32, 2, 7, 0.5, 0, 0.18887560283756183, 0.3187922109531898, 0.825323056896114, 1
32, 2, 7, 0.5, 2, 0.09697196786440505, 0.31857678290437175, 0.7899177673355346, 1
32, 2, 7, 0.5, 2, 0.1353352832366127, 0.3176243021347941, 0.8055824549149098, 1
32, 2, 7, 0.5, 2, 0.36787944117144233, 0.3040190695449745, 0.8630619761239523, 1
32, 2, 7, 0.5, 0, 0.1353352832366127, 0.3216900534240992, 0.8079041783083565, 1
32, 2, 7, 0.5, 0, 3.7936678946831774, 0.1706106904476533, 0.9754333883667765, 1
32, 2, 7, 0.5, 2, 0.18887560283756183, 0.3132921362535757, 0.8255453073406147, 1
32, 2, 7, 0.5, 2, 3.7936678946831774, 0.16901902918714964, 0.9754929197358392, 1
32, 2, 7, 0.5, 1, 3.7936678946831774, 0.16839975719374875, 0.9761318897637791, 1
32, 2, 7, 0.5, 0, 5.29449005047003, 0.14577629998387392, 0.9808666179832363, 1
32, 2, 7, 0.5, 1, 2.718281828459045, 0.19805352500789847, 0.9681070612141226, 2
32, 2, 7, 0.5, 1, 5.29449005047003, 0.14588741839242914, 0.9810809309118621, 1
32, 2, 7, 0.5, 1, 0.035673993347252395, 0.33253983857871877, 0.7668195961391924, 2
32, 2, 7, 0.5, 0, 2.718281828459045, 0.19959864275829808, 0.9675673101346204, 2
32, 2, 7, 0.5, 0, 0.035673993347252395, 0.3369879250440536, 0.7649820612141224, 2
32, 2, 7, 0.5, 2, 2.718281828459045, 0.19799339663883905, 0.9679840297180596, 2
32, 2, 7, 0.5, 1, 0.049787068367863944, 0.3296134784277136, 0.7766660845821692, 2
32, 2, 7, 0.5, 1, 1.9477340410546757, 0.22741154464211627, 0.9564508191516382, 2
32, 2, 7, 0.5, 2, 0.049787068367863944, 0.3345958080797331, 0.7675577851155702, 2
32, 2, 7, 0.5, 2, 1.9477340410546757, 0.2255318836863522, 0.95686356997714, 2
32, 2, 7, 0.5, 2, 0.035673993347252395, 0.3344926283224808, 0.7630730886461772, 2
32, 2, 7, 0.5, 1, 0.06948345122280154, 0.3306972502741538, 0.7790632143764286, 2
32, 2, 7, 0.5, 2, 5.29449005047003, 0.13865451573813378, 0.9819659639319281, 1
32, 2, 7, 0.5, 0, 1.9477340410546757, 0.23280549282939927, 0.9548752222504445, 2
32, 2, 7, 0.5, 0, 0.06948345122280154, 0.33851767965704277, 0.7700144462788925, 2
32, 2, 7, 0.5, 0, 1.3956124250860895, 0.25514410292648987, 0.9426236664973326, 2
32, 2, 7, 0.5, 1, 5.29449005047003, 0.14620976493678925, 0.9813944627889258, 2
32, 2, 7, 0.5, 0, 0.049787068367863944, 0.3392289562488373, 0.7653035306070612, 2
32, 2, 7, 0.5, 0, 0.09697196786440505, 0.3359110260662014, 0.7899058610617222, 2
32, 2, 7, 0.5, 0, 0.513417119032592, 0.3062712915157911, 0.8843503937007875, 2
32, 2, 7, 0.5, 1, 1.3956124250860895, 0.25060121471066793, 0.9431356362712723, 2
32, 2, 7, 0.5, 2, 1.3956124250860895, 0.2513763414472958, 0.9422109156718309, 2
32, 2, 7, 0.5, 1, 0.513417119032592, 0.30014536434949285, 0.8884302768605538, 2
32, 2, 7, 0.5, 2, 3.7936678946831774, 0.1709010754165474, 0.9754492633985266, 2
32, 2, 7, 0.5, 0, 3.7936678946831774, 0.1729172743044181, 0.9753857632715262, 2
32, 2, 7, 0.5, 1, 0.09697196786440505, 0.3284150850009907, 0.7967638747777495, 2
32, 2, 7, 0.5, 2, 0.7165313105737893, 0.28737848855664055, 0.9076628778257556, 2
32, 2, 7, 0.5, 1, 0.1353352832366127, 0.3278145055865605, 0.8070747078994158, 2
32, 2, 7, 0.5, 0, 0.7165313105737893, 0.2911094123153291, 0.9092464122428242, 2
32, 2, 7, 0.5, 0, 1.0, 0.27777765920990655, 0.9238950977901953, 2
32, 2, 7, 0.5, 2, 1.0, 0.272058478365226, 0.9255262573025144, 2
32, 2, 7, 0.5, 0, 5.29449005047003, 0.14650718788834832, 0.9809698056896117, 2
32, 2, 7, 0.5, 2, 0.06948345122280154, 0.33364269461654167, 0.773733172466345, 2
32, 2, 7, 0.5, 1, 1.0, 0.2692972128873896, 0.9279194183388365, 2
32, 2, 7, 0.5, 1, 0.7165313105737893, 0.2859653045406892, 0.9094726314452626, 2
32, 2, 7, 0.5, 2, 0.09697196786440505, 0.332010230775366, 0.7839725679451358, 2
32, 2, 7, 0.5, 1, 2.718281828459045, 0.19914713720950775, 0.9679483108966218, 3
32, 2, 7, 0.5, 1, 3.7936678946831774, 0.16933945495353092, 0.9764255778511554, 2
32, 2, 7, 0.5, 2, 0.26359713811572677, 0.32192109657969, 0.8380389573279144, 2
32, 2, 7, 0.5, 2, 0.1353352832366127, 0.33102866487692484, 0.8006373825247649, 2
32, 2, 7, 0.5, 0, 0.1353352832366127, 0.33305262860319035, 0.8067810198120396, 2
32, 2, 7, 0.5, 2, 0.513417119032592, 0.30223680686814797, 0.8860252095504193, 2
32, 2, 7, 0.5, 0, 0.18887560283756183, 0.3294812965044002, 0.8204097345694693, 2
32, 2, 7, 0.5, 0, 0.26359713811572677, 0.3255341998639073, 0.8366856108712217, 2
32, 2, 7, 0.5, 1, 0.18887560283756183, 0.32322193484515305, 0.8284623444246891, 2
32, 2, 7, 0.5, 0, 0.36787944117144233, 0.31675766275788864, 0.8630699136398273, 2
32, 2, 7, 0.5, 2, 0.36787944117144233, 0.3152870578744132, 0.858997967995936, 2
32, 2, 7, 0.5, 1, 0.26359713811572677, 0.3195202058328268, 0.84311102997206, 2
32, 2, 7, 0.5, 2, 0.18887560283756183, 0.3251488095478238, 0.8251563690627381, 2
32, 2, 7, 0.5, 1, 5.29449005047003, 0.1466228397840654, 0.9813428689357381, 3
32, 2, 7, 0.5, 2, 5.29449005047003, 0.14048849381587247, 0.9819500889001781, 2
32, 2, 7, 0.5, 0, 2.718281828459045, 0.20013614886846215, 0.9676546228092459, 3
32, 2, 7, 0.5, 1, 0.035673993347252395, 0.33476262819120023, 0.7657242189484378, 3
32, 2, 7, 0.5, 2, 2.718281828459045, 0.19992947295608401, 0.9675514351028704, 3
32, 2, 7, 0.5, 0, 0.035673993347252395, 0.3395760517159826, 0.765255905511811, 3
32, 2, 7, 0.5, 2, 0.049787068367863944, 0.33729342581346455, 0.7677244729489459, 3
32, 2, 7, 0.5, 1, 0.049787068367863944, 0.3317070609246857, 0.7778408369316737, 3
32, 2, 7, 0.5, 2, 0.035673993347252395, 0.33697360151166356, 0.7589852679705362, 3
32, 2, 7, 0.5, 1, 0.06948345122280154, 0.33391883750604595, 0.7796188404876809, 3
32, 2, 7, 0.5, 2, 1.9477340410546757, 0.22599210756376267, 0.957018351536703, 3
32, 2, 7, 0.5, 1, 5.29449005047003, 0.14670084741010048, 0.9813428689357381, 4
32, 2, 7, 0.5, 1, 1.9477340410546757, 0.22862344787200928, 0.9564746316992632, 3
